,price,year,dong,area,region_code,per_price
467,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
468,"18,420",2012,애월읍 하귀1리,84.72,50110,217.42209631728045
469,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
470,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
471,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
472,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
473,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
474,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
475,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
476,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
477,"18,990",2012,애월읍 하귀1리,84.67,50110,224.282508562655
478,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
479,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
480,"18,040",2012,애월읍 하귀1리,84.84,50110,212.63554926921262
481,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
482,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
483,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
484,"18,420",2012,애월읍 하귀1리,84.97,50110,216.78239378604215
485,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
486,"18,040",2012,애월읍 하귀1리,84.82,50110,212.68568733789203
487,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
488,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
489,"18,420",2012,애월읍 하귀1리,84.84,50110,217.1145685997171
490,"18,040",2012,애월읍 하귀1리,84.84,50110,212.63554926921262
491,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
492,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
493,"18,420",2012,애월읍 하귀1리,84.67,50110,217.55049013818353
494,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
495,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
496,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
497,"18,990",2012,애월읍 하귀1리,84.97,50110,223.49064375662
498,"18,420",2012,애월읍 하귀1리,84.82,50110,217.1657627917944
499,"18,420",2012,애월읍 하귀1리,84.67,50110,217.55049013818353
500,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
501,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
502,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
503,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
504,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
505,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
506,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
507,"18,420",2012,애월읍 하귀1리,84.85,50110,217.0889805539187
508,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
509,"18,420",2012,애월읍 하귀1리,84.97,50110,216.78239378604215
510,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
511,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
512,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
513,"18,420",2012,애월읍 하귀1리,84.72,50110,217.42209631728045
514,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
515,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
516,"18,420",2012,애월읍 하귀1리,84.67,50110,217.55049013818353
517,"18,420",2012,애월읍 하귀1리,84.97,50110,216.78239378604215
518,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
519,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
520,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
521,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
522,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
523,"18,040",2012,애월읍 하귀1리,84.72,50110,212.9367327667611
524,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
525,"18,040",2012,애월읍 하귀1리,84.97,50110,212.31022713899023
526,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
527,"18,990",2012,애월읍 하귀1리,84.67,50110,224.282508562655
528,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
529,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
530,"18,990",2012,애월읍 하귀1리,84.67,50110,224.282508562655
531,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
532,"18,040",2012,애월읍 하귀1리,84.84,50110,212.63554926921262
533,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
534,"18,420",2012,애월읍 하귀1리,84.84,50110,217.1145685997171
535,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
536,"18,420",2012,애월읍 하귀1리,84.72,50110,217.42209631728045
537,"18,990",2012,애월읍 하귀1리,84.84,50110,223.83309759547382
538,"18,420",2012,애월읍 하귀1리,84.67,50110,217.55049013818353
539,"18,420",2012,애월읍 하귀1리,84.97,50110,216.78239378604215
540,"18,990",2012,애월읍 하귀1리,84.72,50110,224.1501416430595
541,"18,420",2012,애월읍 하귀1리,84.84,50110,217.1145685997171
542,"18,420",2012,애월읍 하귀1리,84.72,50110,217.42209631728045
543,"18,420",2012,애월읍 하귀1리,84.84,50110,217.1145685997171
544,"18,990",2012,애월읍 하귀1리,84.82,50110,223.88587597264797
545,"18,420",2012,애월읍 하귀1리,84.72,50110,217.42209631728045
546,"18,990",2012,애월읍 하귀1리,84.85,50110,223.80671773718328
547,"8,500",2012,조천읍 함덕리,59.2517,50110,143.455799580434
548,"8,100",2012,조천읍 함덕리,59.2517,50110,136.7049384237077
549,"8,750",2012,조천읍 함덕리,59.2517,50110,147.67508780338792
